painting,speaker,level,sentences,радость_model1,грусть_model1,страх_model1,гнев_model1,удивление_model1,радость_model2,грусть_model2,страх_model2,гнев_model2,удивление_model2,радость_model3,грусть_model3,страх_model3,гнев_model3,удивление_model3,радость_model4,грусть_model4,страх_model4,гнев_model4,удивление_model4
Кандинский,Полина,Средний,Как будто бы так. /// На второй взгляд. /// На первый взгляд сначала мне не совсем так казалось.,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Как будто какая-то дыра или очень тёмное мини-озеро, я не знаю. /// Но почему-то тоже привлекает моё внимание, не могу объяснить, чё это. /// Вот.",1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Как будто какой-то… /// Как будто какая-то дыра или очень тёмное мини-озеро, я не знаю. /// Но почему-то тоже привлекает моё внимание, не могу объяснить, чё это.",1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,,,,,
Кандинский,Полина,Средний,"Как это слово-то? /// Был же вот этот вот прикол с челиком, который стоит, вот этот вот, руки в кармане. /// Как, какое слово там?",1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Как, какое слово там? /// Во-во. /// Вот как будто бы просто вот стоит чиллит, как это сказать, наблюдает так со стороны, потом дальше куда-нибудь пойдет.",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Какая-то там суета как будто бы происходит. /// Вот. /// Ну, как будто в целом ничего плохого.",2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Какие-то непонятные штуки. /// Хотя эта лошадка у меня такая, ну, с ней ассоциация как будто она просто вот… /// Как это слово-то?",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,,,,,
Кандинский,Полина,Средний,"Какой у этой картины характер. /// Но он не кажется мне злым, не кажется мне плохим. /// Из-за этой лошадки даже кажется добрым немного.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Короче, я вижу вот эти вот палочки. /// И они мне почему-то ассоциируются с какими-то иголками. /// И вот они вызывают у меня неудовлетворение.",1.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Лошадка мне нравится. /// Хотела бы посмотреть на неё без этих палочек. /// Но без этих палочек как будто бы не было бы вот этого вайба суеты и каких-то странных занятий.,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Ммм. /// Ммм. /// Полудобрый суетливый странный вайб.,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Ммм. /// Полудобрый суетливый странный вайб. /// Вот.,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Ммм… /// Ну, чисто ради интереса, если предположить, что я могу сделать вот так, оказаться в картине, сделать вот так, оказаться обратно дома. /// Почему бы и нет?",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Мне бы хотелось потрогать траву. /// Мне в общем кажется, что это что-то мягкая. /// Вот.",2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Мне в общем кажется, что это что-то мягкая. /// Вот. /// Как будто бы так.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Мне интересно, чем они занимаются. /// Мне почему-то чуть-чуть, возможно, смешно капельку. /// Прям вот это, если у себя в голове развивать — вот что-то про этих челиков.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,,,,,
Кандинский,Полина,Средний,Мне нравятся опять же цвета. /// Я в детстве пыталась тоже что-то похожее повторить. /// Но мне не нравятся эти палочки.,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0,3.0,1.0,,,,,
Кандинский,Полина,Средний,"Мне нравятся цвета. /// Сочетания. /// Короче, я вижу вот эти вот палочки.",2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Мне почему-то чуть-чуть, возможно, смешно капельку. /// Прям вот это, если у себя в голове развивать — вот что-то про этих челиков. /// Лошадка мне нравится.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Мне так кажется. /// О, а может быть, может быть, это что-то типа огонь какой-нибудь? /// Не знаю.",2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,,,,,
Кандинский,Полина,Средний,Мне хочется их убрать. /// И тогда мне будет больше нравится эта картина. /// Вот.,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,,,,,
Кандинский,Полина,Средний,На второй взгляд. /// На первый взгляд сначала мне не совсем так казалось. /// Просто у меня не было такого чувства.,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,На первый взгляд сначала мне не совсем так казалось. /// Просто у меня не было такого чувства. /// Просто у меня вызвали дискомфорт вот эти палочки.,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Натыканными иголками ассоциируются. /// Вот. /// Ну, у меня как будто бы самое первое, что приходит на ум, что это как бы природа.",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Не безопасности, а отсутствия полностью прям отсутствия опасности. /// Но они кажутся как будто бы такими безобидными. /// Ближе к безобидным.",1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Не знаю. /// Это такое чувство, будто вот этот вот челик стоит вот так вот немножко. /// Ну, по крайней мере, вот это вот.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Но без этих палочек как будто бы не было бы вот этого вайба суеты и каких-то странных занятий. /// Я бы не придумала прям вот это занятие. /// Что они какой-то странный обряд проводят.,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,,,,,
Кандинский,Полина,Средний,Но вот эти все-таки палочки мне не нравятся. /// Вот. /// Это лишнее.,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,,,,,
Кандинский,Полина,Средний,Но как будто бы мне не сильно нравится. /// Вот. /// И небо красивое как будто бы.,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,Но мне не нравятся эти палочки. /// Вот. /// Они у меня с какими-то вот этими…,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,
Кандинский,Полина,Средний,"Но мы же, может быть, и вообще не про землю говорим. /// А может, на земле тоже такое есть, да? /// Вот.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Но он не кажется мне злым, не кажется мне плохим. /// Из-за этой лошадки даже кажется добрым немного. /// Я не знаю, почему-то эта лошадка у меня прямо в чём-то таким ассоциируется.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,Но они кажутся как будто бы такими безобидными. /// Ближе к безобидным. /// Вот.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,"Но почему-то тоже привлекает моё внимание, не могу объяснить, чё это. /// Вот. /// Но как будто бы мне не сильно нравится.",1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,,,,,
Кандинский,Полина,Средний,"Но, возможно, на первый взгляд, если бы я не видела эти палочки, мне было бы приятнее от этой картины — не знаю. /// Или… /// или как-то по-другому бы эти палочки нарисовали…",2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,
Кандинский,Полина,Средний,Ну такой. /// Сейчас. /// Ммм.,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Полина,Средний,"Ну, вот для меня самое подходящее слово какое-то суетливое. /// Ну, вот как будто бы вот они суеты наводят. /// Что-то вот как будто делают.",1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,
Кандинский,Полина,Средний,"Ну, вот как будто бы вот они суеты наводят. /// Что-то вот как будто делают. /// Вот что-то они хотят вот или хотят, или уже делают.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,
